obs,k,m,n,reference_pool,physical_rqmc,quotient_self_normalized,floor,paired_ratio
7,2,500,4096,0,0.034513566878624224,0.031166665231665024,0.030889224440418195,1.107387223563424
7,2,500,4096,1,0.034856845903396605,0.030596566768305578,0.030889224440418195,1.1392404307108133
7,2,500,16384,0,0.029694623652845642,0.032832974248194126,0.030889224440418195,0.9044146725293674
7,2,500,16384,1,0.029580178522411738,0.03140843860168168,0.030889224440418195,0.9417908001586538
7,2,500,65536,0,0.030339240808039895,0.03141739786022157,0.030889224440418195,0.9656828023447875
7,2,500,65536,1,0.031134101834427566,0.031206365656179666,0.030889224440418195,0.9976843243283029
7,2,500,262144,0,0.03176000931104645,0.03247953907169432,0.030889224440418195,0.9778466757468571
7,2,500,262144,1,0.03240613573035223,0.03138785350663457,0.030889224440418195,1.0324419197223036
7,2,500,1048576,0,0.03150720862727614,0.030802537064486015,0.030889224440418195,1.022877062409336
7,2,500,1048576,1,0.0308805495181121,0.030222688048785508,0.030889224440418195,1.0217671395828416
7,2,500,4194304,0,0.030549232687056067,0.030757634597698383,0.030889224440418195,0.9932243843400783
7,2,500,4194304,1,0.028730170622561148,0.03181171404779725,0.030889224440418195,0.9031318016814162
8,2,100,1024,0,0.06414391133654863,0.06659902767392023,0.06410856489334256,0.9631358531329879
8,2,100,1024,1,0.0649513798492029,0.06464521216825903,0.06410856489334256,1.0047361230735385
8,2,100,4096,0,0.06510371067402887,0.06667750731217717,0.06410856489334256,0.9763968885222426
8,2,100,4096,1,0.06463769129635766,0.06550352860516166,0.06410856489334256,0.9867818218767564
8,2,100,16384,0,0.06690071435933935,0.06940300759799634,0.06410856489334256,0.9639454639609994
8,2,100,16384,1,0.06959466449171306,0.06611006806771072,0.06410856489334256,1.0527090128001892
8,2,100,65536,0,0.060573370376322426,0.06281691806683756,0.06410856489334256,0.9642843399587355
8,2,100,65536,1,0.060741115042381014,0.06456903515070837,0.06410856489334256,0.9407158539787261
8,2,100,262144,0,0.06795469837421551,0.06900838745299247,0.06410856489334256,0.9847309998441174
8,2,100,262144,1,0.06536361382743343,0.06984841904238907,0.06410856489334256,0.9357923160403395
8,2,100,1048576,0,0.07369101778641343,0.06942567946825942,0.06410856489334256,1.061437473148593
8,2,100,1048576,1,0.07130107696065678,0.06892014824449735,0.06410856489334256,1.0345461926128332
8,2,100,4194304,0,0.06237074414985253,0.06624434913665814,0.06410856489334256,0.941525503121563
8,2,100,4194304,1,0.06464462397219614,0.06502460461803394,0.06410856489334256,0.9941563559198879
8,2,500,1024,0,0.034926831365004185,0.033327158888983424,0.03159692026702689,1.0479990653073505
8,2,500,1024,1,0.03552435915451495,0.03255743729554771,0.03159692026702689,1.0911288512063868
8,2,500,4096,0,0.034102603815775345,0.03176916129422623,0.03159692026702689,1.0734499252258571
8,2,500,4096,1,0.03371499502593652,0.032141510452223535,0.03159692026702689,1.0489549044700894
8,2,500,16384,0,0.03211962976483628,0.033721358671165755,0.03159692026702689,0.9525010566167054
8,2,500,16384,1,0.030195980644878002,0.03278825504422206,0.03159692026702689,0.9209389339003307
8,2,500,65536,0,0.03223513273885474,0.03139476276819479,0.03159692026702689,1.026767839491729
8,2,500,65536,1,0.03158813529824838,0.03137304194762964,0.03159692026702689,1.00685599282906
8,2,500,262144,0,0.033735768037755055,0.03267177117283934,0.03159692026702689,1.0325662437854068
8,2,500,262144,1,0.03247566764475779,0.03293304441134624,0.03159692026702689,0.9861119196611269
8,2,500,1048576,0,0.031346722558327024,0.03261241742954765,0.03159692026702689,0.961189786867076
8,2,500,1048576,1,0.03209987900825219,0.03246240946027097,0.03159692026702689,0.9888322999417999
8,2,500,4194304,0,0.03352879036972298,0.032402159353369,0.03159692026702689,1.0347702449107559
8,2,500,4194304,1,0.03202809001486748,0.031172783595530145,0.03159692026702689,1.027437601673146
9,2,100,1024,0,0.06565340975327416,0.06111657777252692,0.05936254567755387,1.0742324283541058
9,2,100,1024,1,0.0627199361886829,0.060030942384791564,0.05936254567755387,1.044793463121988
9,2,100,4096,0,0.06706135303089397,0.06500455415431158,0.05936254567755387,1.031640842758491
9,2,100,4096,1,0.0664478526039049,0.06656321616296246,0.05936254567755387,0.9982668571966967
9,2,100,16384,0,0.06451738004274665,0.061962727708322125,0.05936254567755387,1.0412288552958817
9,2,100,16384,1,0.062478892239276315,0.06146816949204771,0.05936254567755387,1.016443026619808
9,2,100,65536,0,0.05929470772258938,0.06862668110914222,0.05936254567755387,0.8640182909077084
9,2,100,65536,1,0.05913264553043991,0.0659686041035931,0.05936254567755387,0.8963755764421145
9,2,100,262144,0,0.0600494960793294,0.06445534639226498,0.05936254567755387,0.9316449207157731
9,2,100,262144,1,0.06102541520036757,0.06241132184847199,0.05936254567755387,0.977793986618818
9,2,100,1048576,0,0.07155257691359145,0.059275627486013005,0.05936254567755387,1.2071163132009928
9,2,100,1048576,1,0.07038916687034072,0.05774385900019548,0.05936254567755387,1.218989656893254
9,2,100,4194304,0,0.06623142904406412,0.0649428992607437,0.05936254567755387,1.0198409648781928
9,2,100,4194304,1,0.06474173840740696,0.06392865897099015,0.05936254567755387,1.0127185436000743
9,2,500,1024,0,0.035295128928124905,0.029576298551074902,0.029399488411191853,1.193358555911729
9,2,500,1024,1,0.03654611296448858,0.03101120295562425,0.029399488411191853,1.1784809836878807
9,2,500,4096,0,0.03158401089860127,0.03302733764912992,0.029399488411191853,0.9562990282213477
9,2,500,4096,1,0.030626165682449923,0.03187929652091564,0.029399488411191853,0.9606913898603895
9,2,500,16384,0,0.02927485879017038,0.030776036165605626,0.029399488411191853,0.9512225236753226
9,2,500,16384,1,0.029858800086844706,0.03258766509182025,0.029399488411191853,0.9162607999902237
9,2,500,65536,0,0.029408600300922984,0.030333797752323102,0.029399488411191853,0.9694994520978085
9,2,500,65536,1,0.029976774054672584,0.029103601295138254,0.029399488411191853,1.030002223803148
9,2,500,262144,0,0.03121252090437339,0.03178243286961757,0.029399488411191853,0.982068334177495
9,2,500,262144,1,0.031417493938468405,0.03380036644171579,0.029399488411191853,0.9295015778199823
9,2,500,1048576,0,0.031809624176099886,0.02969173401714552,0.029399488411191853,1.0713292850370877
9,2,500,1048576,1,0.02993121407236904,0.0306906954248746,0.029399488411191853,0.9752536936035014
9,2,500,4194304,0,0.030102112148888405,0.028442492325223903,0.029399488411191853,1.0583500139399769
9,2,500,4194304,1,0.03128859202321618,0.030009737960414812,0.029399488411191853,1.042614636105396
10,2,100,1024,0,0.07046516624586656,0.06807052047510306,0.06991823955671864,1.0351788961513722
10,2,100,1024,1,0.06993021194804461,0.06796636404067712,0.06991823955671864,1.028894408801862
10,2,100,4096,0,0.07018755893940107,0.06415489128120017,0.06991823955671864,1.0940328560726391
10,2,100,4096,1,0.06955419471943751,0.06557679030108744,0.06991823955671864,1.0606526241996341
10,2,100,16384,0,0.0674390001100488,0.06693299898757696,0.06991823955671864,1.007559815489005
10,2,100,16384,1,0.0656840874937363,0.06712754189669168,0.06991823955671864,0.9784968380761383
10,2,100,65536,0,0.0674858088004403,0.06765225991524199,0.06991823955671864,0.9975396074719423
10,2,100,65536,1,0.06758431485490873,0.06718235528857205,0.06991823955671864,1.0059831121521434
10,2,100,262144,0,0.06847468548920008,0.07028043506130198,0.06991823955671864,0.9743065111858394
10,2,100,262144,1,0.06923762161219493,0.0692598578779979,0.06991823955671864,0.9996789443916829
10,2,100,1048576,0,0.06358571864021942,0.0646530690671264,0.06991823955671864,0.9834911096672179
